Root_ID	Top_in_out_region	Verified_NT_type
720575941546620265	LH.SLP	acetylcholine
720575941546623849	SMP.ICL	glutamate
720575941546627105	LTCT	gaba
720575941546638625	AMNP.LTCT	gaba
720575941546646204	ME	glutamate
720575941546654497	T2_MESONM	acetylcholine
720575941546657569	T2_MESONM	gaba
720575941546665608	ME.UNASSIGNED	acetylcholine
720575941546673497	ME	acetylcholine
720575941546687009	WTCT	gaba
720575941546689825	WTCT	glutamate
720575941546706793	ME	gaba
720575941546711073	T3_METANM	acetylcholine
720575941546711585	T3_METANM	gaba
720575941546718900	ME	glutamate
720575941546723208	MB_CA	acetylcholine
720575941546731041	INTTCT.HTCT	gaba
720575941546742617	NO_CONS.ME	histamine
720575941546744500	ME	acetylcholine
720575941546749473	T1_PRONM	acetylcholine
720575941546749729	T1_PRONM	acetylcholine
720575941546749785	ME	acetylcholine
720575941546756385	T1_PRONM	glutamate
720575941546762164	LO.LOP	acetylcholine
720575941546762376	MB_CA	acetylcholine
720575941546767649	T3_METANM	glutamate
720575941546769588	ME.LO	acetylcholine
720575941546773640	HTCT	gaba
720575941546788385	T1_PRONM.AMNP	glutamate
720575941546797960	ME	acetylcholine
720575941546798516	ME.LO	acetylcholine
720575941546798728	ME	acetylcholine_dopamine_nitric_oxide
720575941546801288	ME.LOP	acetylcholine
720575941546805609	MB_CA	acetylcholine
720575941546807841	AMNP	acetylcholine
720575941546811425	AMNP	acetylcholine
720575941546819617	T1_PRONM	acetylcholine
720575941546825404	SMP	dopamine
720575941546825833	LH.PLP	acetylcholine
720575941546826376	ME.LOP	acetylcholine
720575941546827553	T1_PRONM	acetylcholine
720575941546829601	INTTCT.NTCT	acetylcholine
720575941546843572	ME.LO	acetylcholine
720575941546847668	ME	glutamate
720575941546847924	MB_CA	acetylcholine
720575941546848700	CRE.NO_CONS	dopamine
720575941546853812	LOP	acetylcholine
720575941546854945	HTCT	acetylcholine
720575941546862780	NO_CONS	acetylcholine
720575941546867489	T3_METANM	acetylcholine
720575941546868668	WTCT	acetylcholine
720575941546874292	ME.LO	acetylcholine
720575941546881716	ME	acetylcholine
720575941546882952	ME	gaba
720575941546885556	MB_CA	acetylcholine
720575941546887092	LO.LOP	acetylcholine
720575941546890273	T1_MVAC.LTCT	gaba
720575941546890376	ME	glutamate
720575941546899636	ME	acetylcholine
720575941546904968	ME	acetylcholine
720575941546908852	ME	glutamate
720575941546910241	EB.PB	acetylcholine
720575941546911156	ME	acetylcholine
720575941546914952	ME	acetylcholine
720575941546920372	ME.LO	acetylcholine
720575941546923400	ME	gaba_nitric_oxide
720575941546926004	ME.LO	acetylcholine
720575941546935476	ME	acetylcholine_dopamine_nitric_oxide
720575941546937012	ME	gaba_nitric_oxide
720575941546938548	ME	acetylcholine
720575941546943156	ME.LO	acetylcholine
720575941546953049	ME	acetylcholine
720575941546962721	T1_PRONM	acetylcholine
720575941546975668	ME.LOP	acetylcholine
720575941546998972	HTCT.NO_CONS	glutamate
720575941547002248	ME.LO	acetylcholine
720575941547007777	T2_MVAC	acetylcholine
720575941547008873	LOP	acetylcholine
720575941547027817	LOP.PLP	acetylcholine
720575941547034248	ME.NO_CONS	gaba_nitric_oxide
720575941547036808	ME	gaba_nitric_oxide
720575941547041716	ME.LO	acetylcholine
720575941547044980	INTTCT.NTCT	acetylcholine
720575941547048052	NTCT	acetylcholine
720575941547055496	ME	acetylcholine
720575941547071849	PLP	gaba
720575941547111048	ME	acetylcholine
720575941547115656	T3_METANM	acetylcholine
720575941547117748	EB	acetylcholine
720575941547122824	PLP.MB_CA	acetylcholine
720575941547124360	SCL	acetylcholine
720575941547132040	T2_MESONM	glutamate
720575941547150141	T3_METANM	acetylcholine
720575941547157428	LTCT	acetylcholine
720575941547158196	T1_PRONM	glutamate
720575941547161268	T2_MESONM	acetylcholine
720575941547161633	LO	glutamate
720575941547164084	T2_MESONM	gaba
720575941547175092	ANM.T3_METANM	acetylcholine
720575941547175860	T3_METANM	gaba
720575941547176884	T1_PRONM	gaba
720575941547177396	T1_PRONM	acetylcholine
720575941547178164	HTCT.WTCT	acetylcholine
720575941547178932	T3_METANM	gaba
720575941547179956	T3_METANM	gaba
720575941547184957	LTCT	gaba
720575941547187080	T1_PRONM	acetylcholine
720575941547187848	T1_PRONM	acetylcholine
720575941547189384	T3_METANM	acetylcholine
720575941547199549	T2_MESONM	gaba
720575941547213601	CRE.EB	gaba
720575941547216244	LO.LOP	acetylcholine
720575941547221108	ME.LOP	acetylcholine
720575941547225405	AMNP	gaba
720575941547226248	NTCT.HTCT	gaba
720575941547226292	AMNP	gaba
720575941547236532	T2_MESONM	gaba
720575941547239229	T1_PRONM	acetylcholine
720575941547239816	MB_CA.MB_ML	acetylcholine
720575941547244861	T2_MESONM	glutamate
720575941547248520	MB_CA.MB_VL	acetylcholine
720575941547256125	WTCT	gaba
720575941547259197	HTCT.WTCT	glutamate
720575941547263924	LH.AVLP	acetylcholine
720575941547274932	LOP.PVLP	acetylcholine
720575941547275144	HTCT.NTCT	acetylcholine
720575941547282568	AL	acetylcholine
720575941547285620	T1_PRONM	acetylcholine
720575941547287101	T3_METANM	gaba
720575941547288692	HTCT	gaba
720575941547289633	EB	gaba
720575941547294013	LTCT.T1_PRONM	acetylcholine
720575941547294836	HTCT	gaba
720575941547298676	INTTCT.HTCT	gaba
720575941547304509	T2_MESONM	glutamate
720575941547307400	MB_CA.MB_VL	acetylcholine
720575941547307837	T3_METANM	acetylcholine
720575941547315060	WTCT	glutamate
720575941547315124	LH.SIP	acetylcholine
720575941547331389	T1_PRONM	gaba
720575941547331444	T1_PRONM	gaba
720575941547334205	T1_PRONM	acetylcholine
720575941547334836	WED.SAD	gaba
720575941547335284	T2_MESONM	acetylcholine
720575941547336253	INTTCT.WTCT	acetylcholine
720575941547337140	INTTCT	acetylcholine
720575941547337789	T1_PRONM	gaba
720575941547337844	T2_MESONM	acetylcholine
720575941547340916	T2_MESONM	acetylcholine
720575941547341684	WTCT	acetylcholine
720575941547343220	T2_MESONM	acetylcholine
720575941547347316	WTCT	acetylcholine
720575941547347572	WTCT	glutamate
720575941547366324	MB_CA.MB_ML	acetylcholine
720575941547367604	AL.LH	gaba
720575941547368820	ANM.WTCT	acetylcholine
720575941547371069	T3_METANM	gaba
720575941547373428	T3_METANM	glutamate
720575941547375752	MB_CA.MB_ML	acetylcholine
720575941547377725	T3_METANM	gaba
720575941547378977	MB_CA	acetylcholine
720575941547382077	NO_CONS.T2_MVAC	acetylcholine
720575941547390269	WTCT	acetylcholine
720575941547393825	T1_PRONM	glutamate
720575941547394081	WTCT.INTTCT	glutamate
720575941547404148	T3_METANM	acetylcholine
720575941547411080	MB_CA.MB_VL	acetylcholine
720575941547415988	AL	acetylcholine
720575941547418504	PLP.MB_ML	acetylcholine
720575941547435400	MB_CA	acetylcholine
720575941547441213	FB	acetylcholine
720575941547457972	GNG.AVLP	gaba
720575941547461921	MB_CA.NO_CONS	acetylcholine
720575941547465396	FLA.GOR	gaba
720575941547484084	ME	glutamate
720575941547489972	ME	glutamate
720575941547492020	VES.GNG	dopamine
720575941547493409	ME	acetylcholine
720575941547500833	LO.LOP	acetylcholine
720575941547505288	HTCT.NTCT	acetylcholine
720575941547506100	AL	acetylcholine
720575941547511432	ME	glutamate
720575941547514145	LO.LOP	acetylcholine
720575941547525512	ME	gaba
720575941547537697	ME	glutamate
720575941547542817	ME.LOP	acetylcholine
720575941547542920	ME	gaba_nitric_oxide
720575941547544609	LOP	glutamate
720575941547552545	LO.LOP	acetylcholine
720575941547561588	EB.PB	acetylcholine
720575941547568264	ME	acetylcholine_dopamine_nitric_oxide
720575941547569185	LO.LOP	acetylcholine
720575941547574049	NO_CONS.LOP	acetylcholine
720575941547575432	ME	acetylcholine
720575941547577889	LOP	glutamate
720575941547581576	ME	glutamate
720575941547588232	ME	gaba
720575941547589512	ME	acetylcholine
720575941547591457	ME	gaba_nitric_oxide
720575941547595400	ME	glutamate
720575941547627553	ME	glutamate
720575941547628680	LO.LOP	acetylcholine
720575941547662452	MB_CA.MB_PED	acetylcholine
720575941547671841	LO.LOP	acetylcholine
720575941547674401	ME.LOP	acetylcholine
720575941547688993	ME	glutamate
720575941547692424	ME	acetylcholine
720575941547712033	ME	acetylcholine
720575941547713204	LOP.PLP	acetylcholine
720575941547713825	ME	gaba
720575941547727393	ME.LOP	acetylcholine
720575941547730209	LO.LOP	acetylcholine
720575941547731080	LO.LOP	acetylcholine
720575941547731828	MB_CA.MB_PED	acetylcholine
720575941547733896	ME.LOP	acetylcholine
720575941547739316	LOP.PLP	acetylcholine
720575941547742088	ME	glutamate
720575941547743521	ME.LO	acetylcholine
720575941547747976	ME	acetylcholine
720575941547749153	ME	gaba
720575941547755553	ME	glutamate
720575941547761185	LO.LOP	acetylcholine
720575941547765025	LO.LOP	acetylcholine
720575941547766305	LO.LOP	acetylcholine
720575941547768456	ME	acetylcholine
720575941547769889	ME.LO	acetylcholine
720575941547773320	MB_CA	acetylcholine
720575941547775112	ME.LO	acetylcholine
720575941547779208	MB_CA	acetylcholine
720575941547786888	MB_CA.MB_PED	acetylcholine
720575941547807265	ME.LOP	acetylcholine
720575941547811208	MB_CA	acetylcholine
720575941547811976	ME	acetylcholine
720575941547813768	MB_CA.MB_PED	acetylcholine
720575941547828769	ME.LOP	acetylcholine
720575941547830664	MB_CA	acetylcholine
720575941547831101	MB_CA	acetylcholine
720575941547836552	ME	gaba_nitric_oxide
720575941547838600	ME.NO_CONS	acetylcholine
720575941547841853	T1_PRONM	acetylcholine
720575941547842877	T3_METANM	gaba
720575941547845665	ME.LOP	acetylcholine
720575941547848584	ME.NO_CONS	acetylcholine_nitric_oxide
720575941547855496	ME	gaba
720575941547856776	ME.LO	acetylcholine
720575941547860872	ME	gaba
720575941547864968	ME.LO	acetylcholine
720575941547865633	ME	gaba
720575941547868296	ME	gaba_nitric_oxide
720575941547880820	ME	acetylcholine
720575941547889697	T3_METANM	acetylcholine
720575941547892084	T1_PRONM	gaba
720575941547899764	T1_PRONM	glutamate
720575941547901556	T2_MESONM	acetylcholine
720575941547909044	ME.NO_CONS	histamine
720575941547911304	MB_CA.MB_ML	acetylcholine
720575941547930228	T3_METANM.NO_CONS	gaba
720575941547930941	MB_CA	acetylcholine
720575941547932808	ME	gaba
720575941547938952	T1_PRONM	acetylcholine
720575941547951165	ME	acetylcholine
720575941547953076	UNASSIGNED.NTCT	glutamate
720575941547956797	LOP.PLP	acetylcholine
720575941547956872	LO.NO_CONS	acetylcholine
720575941547957565	ME.LOP	acetylcholine
720575941547960609	FB	acetylcholine
720575941547969313	ME	acetylcholine
720575941547970696	ME	glutamate
720575941547974260	FB	acetylcholine
720575941547974689	ME	glutamate
720575941547975540	LO.NO_CONS	glutamate
720575941547978557	LO.LOP	acetylcholine
720575941547984929	ME.LOP	acetylcholine
720575941547988541	ME.LOP	acetylcholine
720575941547990589	LO.LOP	acetylcholine
720575941547994429	ME.LOP	acetylcholine
720575941547995197	ME.LO	acetylcholine
720575941548003389	LO.LOP	acetylcholine
720575941548004641	ME	gaba
720575941548006717	LO.LOP	acetylcholine
720575941548010356	MB_CA.MB_VL	acetylcholine
720575941548012093	ME	gaba
720575941548014625	LOP	acetylcholine
720575941548027453	ME	glutamate
720575941548030241	ME.NO_CONS	acetylcholine_nitric_oxide
720575941548042356	T2_MVAC	gaba
720575941548044605	ME.LOP	acetylcholine
720575941548053876	LO.LOP	acetylcholine
720575941548055668	ME.LOP	acetylcholine
720575941548056381	LO.LOP	acetylcholine
720575941548057889	ME	glutamate
720575941548068669	ME	acetylcholine
720575941548069256	INTTCT.T2_MESONM	gaba
720575941548072072	T3_METANM.LTCT	acetylcholine
720575941548073608	T3_METANM	acetylcholine
720575941548076605	ME	acetylcholine
720575941548077857	ME	glutamate
720575941548081012	ME	acetylcholine_dopamine_nitric_oxide
720575941548082568	T1_PRONM	glutamate
720575941548082824	T3_METANM.T2_MESONM	gaba
720575941548088180	ME.LOP	acetylcholine
720575941548088865	ME.LOP	acetylcholine
720575941548093473	ME.LOP	acetylcholine
720575941548096033	LO.LOP	acetylcholine
720575941548105844	ME.LOP	acetylcholine
720575941548116084	ME	glutamate
720575941548121889	ME	acetylcholine
720575941548128884	LO.LOP	acetylcholine
720575941548137588	LO.LOP	acetylcholine
720575941548139124	ME.LOP	acetylcholine
720575941548140660	LOP	glutamate
720575941548145213	ME.LOP	acetylcholine
720575941548149309	LO.LOP	acetylcholine
720575941548161140	LO.LOP	acetylcholine
720575941548163956	ME.NO_CONS	acetylcholine_nitric_oxide
720575941548164413	ME	acetylcholine
720575941548171325	ME.LO	acetylcholine
720575941548178568	LAL	dopamine
720575941548187681	GNG	acetylcholine
720575941548188221	ME.LO	acetylcholine
720575941548191521	ME.LOP	acetylcholine
720575941548200052	ME	gaba
720575941548209981	LO.LOP	acetylcholine
720575941548210977	LO.LOP	acetylcholine
720575941548225652	ME	acetylcholine
720575941548225853	LO.LOP	acetylcholine
720575941548230177	NO_CONS.ME	gaba_nitric_oxide
720575941548231048	NO_CONS.AL	acetylcholine
720575941548232737	ME.LO	acetylcholine
720575941548233021	ME.LOP	acetylcholine
720575941548233249	ME	acetylcholine
720575941548237172	ME	gaba_nitric_oxide
720575941548240161	ME.LOP	acetylcholine
720575941548240244	LO.LOP	acetylcholine
720575941548242209	ME	glutamate
720575941548246049	NO_CONS	acetylcholine
720575941548246305	ME.LOP	acetylcholine
720575941548247585	LO.LOP	acetylcholine
720575941548247841	ME	glutamate
720575941548247869	LO.LOP	acetylcholine
720575941548247924	LOP.PLP	acetylcholine
720575941548251508	LO.LOP	acetylcholine
720575941548252449	ME	gaba_nitric_oxide
720575941548259389	LO.LOP	acetylcholine
720575941548267553	LO.LOP	acetylcholine
720575941548268577	ME.LO	acetylcholine
720575941548269857	ME.LO	acetylcholine
720575941548272008	EB	gaba
720575941548274548	ME.LOP	acetylcholine
720575941548276001	LO.LOP	acetylcholine
720575941548277640	CAN.GOR	gaba
720575941548281972	ME	glutamate
720575941548285729	MB_CA.MB_PED	acetylcholine
720575941548289396	ME	glutamate
720575941548294024	LH.SMP	acetylcholine
720575941548300861	ME	acetylcholine
720575941548305012	ME	glutamate
720575941548311156	ME	gaba
720575941548312353	HTCT	gaba
720575941548317556	ME.LOP	acetylcholine
720575941548317812	ME.LOP	acetylcholine
720575941548319348	ME	acetylcholine
720575941548324468	ME	acetylcholine
720575941548327713	LO.LOP	acetylcholine
720575941548340104	AVLP	acetylcholine
720575941548342817	T3_MVAC.T3_METANM	gaba
720575941548347764	LO.LOP	acetylcholine
720575941548350344	PLP	acetylcholine
720575941548350580	LO.LOP	acetylcholine
720575941548351549	T2_MESONM.IPS	acetylcholine
720575941548367220	ME.LOP	acetylcholine
720575941548367421	MB_CA.MB_PED	acetylcholine
720575941548367677	T1_MVAC	gaba
720575941548376180	LO.LOP	acetylcholine
720575941548377204	ME	gaba_nitric_oxide
720575941548378228	LO.LOP	acetylcholine
720575941548387188	LO.LOP	acetylcholine
720575941548392052	ME	glutamate
720575941548393761	FB	dopamine_tyramine
720575941548396660	ME.LOP	acetylcholine
720575941548404084	ME	glutamate
720575941548405537	T3_METANM	gaba
720575941548410401	AL	acetylcholine
720575941548420468	LO.LOP	acetylcholine
720575941548439841	T1_PRONM.T2_MESONM	acetylcholine
720575941548439869	ME	acetylcholine
720575941548441149	ME	acetylcholine
720575941548447521	T1_PRONM	gaba
720575941548455284	ME	acetylcholine
720575941548465213	ME	gaba_nitric_oxide
720575941548470817	T3_MVAC	acetylcholine
720575941548470845	LOP	glutamate
720575941548476276	T2_MESONM	gaba
720575941548494881	T2_MESONM	gaba
720575941548496929	INTTCT	acetylcholine
720575941548498721	T2_MESONM.T2_MVAC	gaba
720575941548501821	ME	gaba_nitric_oxide
720575941548507425	HTCT	glutamate
720575941548515105	T1_PRONM	gaba
720575941548536180	LO.LOP	acetylcholine
720575941548544372	ME	glutamate
720575941548549921	CRE	acetylcholine
720575941548552509	ME	glutamate
720575941548557629	ME	acetylcholine_nitric_oxide
720575941548560244	ME	acetylcholine
720575941548563060	ME.LO	acetylcholine
720575941548572276	ME.LOP	acetylcholine
720575941548574324	ME	acetylcholine
720575941548580468	ME.LOP	acetylcholine
720575941548580925	NO_CONS.ME	gaba_nitric_oxide
720575941548583997	ME.LO	acetylcholine
720575941548588861	ME.LO	acetylcholine
720575941548593953	T1_PRONM	glutamate
720575941548596340	ME.LOP	acetylcholine
720575941548599924	T2_MESONM	gaba
720575941548601716	ANM	gaba
720575941548607092	ME	acetylcholine_dopamine_nitric_oxide
720575941548611444	ME	gaba_nitric_oxide
720575941548623421	ME.LOP	acetylcholine
720575941548623677	LO.LOP	acetylcholine
720575941548625697	AL	acetylcholine
720575941548636020	LO.LOP	acetylcholine
720575941548639112	ME	acetylcholine
720575941548641928	T3_METANM	acetylcholine
720575941548643444	ME.LOP	acetylcholine
720575941548645236	LO.LOP	acetylcholine
720575941548663924	ME.LO	acetylcholine
720575941548669729	AVLP	acetylcholine
720575941548673140	LO.LOP	acetylcholine
720575941548698228	ME	acetylcholine
720575941548738365	ME.LO	acetylcholine
720575941548740413	ME.LOP	acetylcholine
720575941548741153	ME.LO	acetylcholine
720575941548747325	ME.LO	acetylcholine
720575941548751421	ME.LO	acetylcholine
720575941548757364	ME	acetylcholine
720575941548773492	ME.LOP	acetylcholine
720575941548778557	MB_CA.MB_VL	acetylcholine
720575941548779041	SIP.MB_ML	dopamine
720575941548791156	ME	glutamate
720575941548802164	T2_MESONM	acetylcholine
720575941548820513	MB_CA.MB_ML	acetylcholine
720575941548826145	ME	gaba_nitric_oxide
720575941548829473	HTCT	acetylcholine
720575941548830580	ME.LO	acetylcholine
720575941548831549	MB_CA.MB_VL	acetylcholine
720575941548836468	ME	gaba_nitric_oxide
720575941548844605	T2_MESONM	acetylcholine
720575941548845629	T2_MESONM	acetylcholine
720575941548846141	HTCT	gaba
720575941548851060	MB_VL	acetylcholine
720575941548854644	MB_CA.MB_VL	acetylcholine
720575941548856637	INTTCT	gaba
720575941548856692	ME	glutamate
720575941548867389	T3_METANM	gaba
720575941548867901	T2_MESONM	gaba
720575941548878708	T2_MESONM	acetylcholine
720575941548886845	MB_CA.NO_CONS	acetylcholine
720575941548886900	T1_PRONM	gaba
720575941548889716	T3_METANM	acetylcholine
720575941548889917	T2_MESONM	acetylcholine
720575941548894241	ME	acetylcholine
720575941548896372	T2_MESONM	gaba
720575941548900129	ME.LOP	acetylcholine
720575941548921917	T3_METANM	gaba
720575941548923965	T1_PRONM	acetylcholine
720575941548936253	T2_MESONM	acetylcholine
720575941548938017	SPS.AVLP	gaba
720575941548944417	ME	acetylcholine
720575941548952609	NTCT.SPS	acetylcholine
720575941548957812	ANM	glutamate
720575941548959265	ME.LO	acetylcholine
720575941548963361	ME	acetylcholine
720575941548964669	T1_PRONM.T1_MVAC	acetylcholine
720575941548970813	T1_MVAC.T1_PRONM	gaba
720575941548981309	T2_MESONM	acetylcholine
720575941548983585	AL	acetylcholine
