root_id	group	nt_type
720575940631923816	AL	SER
720575940631924072	GNG.AVLP	GABA
720575940631924584	GNG.IPS	GABA
720575940631924691	LO.PLP	ACH
720575940631925096	AL	ACH
720575940631925305	ME.LOP	ACH
720575940631925579	LA	ACH
720575940631925775	LA	ACH
720575940631925778	ME	GLUT
720575940631925864	ME.LO	ACH
720575940631926073	LO	ACH
720575940631926329	ME	GABA
720575940631926595	ME.LO	ACH
720575940631926599	MB_CA.MB_ML	ACH
720575940631926754	SMP	GLUT
720575940631927583	PVLP.AVLP	ACH
720575940631927619	ME.LO	ACH
720575940631927692	ME	GABA
720575940631927855	LO.LOP	ACH
720575940631927865	LO.LOP	ACH
720575940631928121	GNG	ACH
720575940631928139	LA	ACH
720575940631928376	LO.LOP	ACH
720575940631928773	ME.LO	ACH
720575940631929175	ME	GABA
720575940631929431	ME.LOP	ACH
720575940631929675	LA	ACH
720575940631930060	AL	ACH
720575940631930334	ME	ACH
720575940631930415	AL	ACH
720575940631930681	LO	ACH
720575940631930828	AL.LH	ACH
720575940631931183	AL	ACH
720575940631931407	ME	ACH
720575940631931922	LOP.PLP	ACH
720575940631932108	AL	SER
720575940631932687	ME	ACH
720575940631932759	ME	ACH
720575940631932943	ME	GLUT
720575940631933135	LA	ACH
720575940631933527	PLP.PVLP	GABA
720575940631933767	PLP.VES	ACH
720575940631933771	ME.LO	ACH
720575940631934023	AL	ACH
720575940631934039	ME.LO	ACH
720575940631934348	MB_CA.MB_ML	ACH
720575940631934787	ME.LO	ACH
720575940631935116	ME.LOP	ACH
720575940631935545	SCL	ACH
720575940631935555	ME.LO	ACH
720575940631936075	ME	ACH
720575940631936081	GNG	DA
720575940631937042	CRE.SLP	GLUT
720575940631937460	ME.LOP	ACH
720575940631937592	ME	GLUT
720575940631937603	ME	ACH
720575940631937807	LOP	GLUT
720575940631938131	ME.LO	ACH
720575940631938152	ME	GLUT
720575940631938245	ME	ACH
720575940631938371	SMP.CRE	GLUT
720575940631938575	ME.LOP	ACH
720575940631938616	ME	ACH
720575940631938647	AOTU	GLUT
720575940631939147	ME	GABA
720575940631939395	ME.LO	ACH
720575940631939415	GNG	GABA
720575940631939432	GNG	GABA
720575940631940200	ME.LO	ACH
720575940631940377	FLA	GABA
720575940631940559	LAL	GLUT
720575940631940712	ME.LO	ACH
720575940631940895	ME.LO	ACH
720575940631941167	ME.LO	ACH
720575940631941587	AL	ACH
720575940631941903	ME	ACH
720575940631942341	LH.AL	OCT
720575940631942999	AL.LH	GABA
720575940631943008	GNG	ACH
720575940631943649	MB_CA.MB_ML	ACH
720575940631943767	LO.PLP	ACH
720575940631944515	LOP	GLUT
720575940631944775	ME.LOP	ACH
720575940631945002	LO.LOP	ACH
720575940631945047	SMP	ACH
720575940631945064	ME	GLUT
720575940631945815	GNG.ME	ACH
720575940631945908	ME	GLUT
720575940631945953	ME	ACH
720575940631946287	LO.LOP	ACH
720575940631946447	LA	ACH
720575940631946827	LOP	GLUT
720575940631947079	LO.LOP	ACH
720575940631947095	AVLP	GABA
720575940631948089	SMP	ACH
720575940631948392	ME.LO	ACH
720575940631948717	SCL.SMP	GLUT
720575940631948741	ME	ACH
720575940631948755	AVLP	ACH
720575940631949399	LO.SPS	ACH
720575940631950161	LH.SLP	ACH
720575940631950679	CRE.LAL	ACH
720575940631950866	ME	GABA
720575940631951004	ME	ACH
720575940631951431	ME	ACH
720575940631951691	ME	GABA
720575940631951756	ME.LOP	ACH
720575940631952203	ME	ACH
720575940631952215	ME	ACH
720575940631952325	ME.LO	ACH
720575940631952715	ME	ACH
720575940631953426	ME	ACH
720575940631953475	ME	GABA
720575940631953479	LO.LOP	ACH
720575940631953605	ME	ACH
720575940631953619	AL	ACH
720575940631954251	SMP	ACH
720575940631954450	ME.LO	ACH
720575940631954657	ME	ACH
720575940631955218	ME	GABA
720575940631955653	ME	GLUT
720575940631955938	WED.AVLP	ACH
720575940631956051	ME	ACH
720575940631956242	SLP	ACH
720575940631956397	AL	ACH
720575940631956584	AVLP.SMP	ACH
720575940631956909	LOP	ACH
720575940631957049	ME.LOP	ACH
720575940631957218	GNG	ACH
720575940631957319	MB_CA.MB_ML	ACH
720575940631957344	SAD	ACH
720575940631957522	ME	GABA
720575940631957560	LOP	GLUT
720575940631957827	LO	ACH
720575940631957933	SMP	GLUT
720575940631958073	ME.LOP	ACH
720575940631958083	ME	ACH
720575940631958091	ME	GABA
720575940631958097	LO.LOP	ACH
720575940631958339	ME	GLUT
720575940631958368	GNG	ACH
720575940631958615	GNG	ACH
720575940631958829	FB	GLUT
720575940631959097	GNG	ACH
720575940631959777	ME	ACH
720575940631959883	ME	GABA
720575940631960290	AL	ACH
720575940631960387	ME	GLUT
720575940631960633	ME.LO	ACH
720575940631960643	ME	ACH
720575940631960773	SLP	GABA
720575940631960919	ME	ACH
720575940631961144	LO.LOP	ACH
720575940631961618	ME	ACH
720575940631961740	ME.LO	ACH
720575940631961797	LO	ACH
720575940631961960	ME.LO	ACH
720575940631962168	LA.ME	ACH
720575940631962705	LH.SIP	ACH
720575940631963161	LO	ACH
720575940631963300	LO.AOTU	ACH
720575940631963821	PRW	OCT
720575940631963961	ME.LO	ACH
720575940631963991	LOP	GABA
720575940631964130	LH	GLUT
720575940631964175	LOP.PLP	ACH
720575940631964371	AL	ACH
720575940631964503	LH.SLP	ACH
720575940631964520	ME.LO	ACH
720575940631964620	MB_CA.MB_ML	ACH
720575940631964729	ME	ACH
720575940631964897	ME	ACH
720575940631964985	LO.LOP	ACH
720575940631965357	SLP	GLUT
720575940631965763	ME.LO	GLUT
720575940631965771	ME	ACH
720575940631965783	GNG	GABA
720575940631966009	ME.LOP	ACH
720575940631966019	ME	ACH
720575940631966149	IPS.LO	ACH
720575940631966511	ME	ACH
720575940631966545	SLP.ICL	ACH
720575940631966777	ME	GLUT
720575940631966791	GNG	ACH
720575940631967183	ME.LO	ACH
720575940631967506	GNG.VES	GABA
720575940631967575	MB_CA.MB_ML	ACH
720575940631967831	SLP.SMP	GLUT
720575940631968087	ME.LO	ACH
720575940631968197	ME.LO	ACH
720575940631968599	FLA.SMP	GLUT
720575940631968843	ME	GABA
720575940631968855	WED	GABA
720575940631968872	ME	ACH
720575940631969099	ME	ACH
720575940631969325	SMP.FLA	GABA
720575940631969867	LA	ACH
720575940631970104	LA.ME	GLUT
720575940631970144	GNG	ACH
720575940631970391	ME.AOTU	ACH
720575940631971139	ME.LO	GLUT
720575940631971346	ME.LOP	ACH
720575940631971373	SPS.ICL	GABA
720575940631971602	ME	ACH
720575940631971640	ME	GABA
720575940631971871	PLP.ICL	GLUT
720575940631971911	GNG	ACH
720575940631972367	SPS	GLUT
720575940631972532	ME.LO	ACH
720575940631972920	ME	ACH
720575940631973089	PVLP.MB_CA	ACH
720575940631973187	ME	ACH
720575940631973207	SAD.GNG	GLUT
720575940631973324	ME	ACH
720575940631973580	ME	ACH
720575940631973587	FB.SMP	ACH
720575940631973647	ME	GLUT
720575940631973719	LH.SLP	ACH
720575940631973829	ME	GABA
720575940631974504	ME.LOP	ACH
720575940631974712	LO.LOP	ACH
720575940631974739	SPS.IB	GLUT
720575940631974743	AOTU	GLUT
720575940631975109	IPS.SPS	GLUT
720575940631975255	ME	ACH
720575940631975379	MB_CA.MB_VL	ACH
720575940631975505	ME.LOP	ACH
720575940631975747	ME	GABA
720575940631975884	AL	ACH
720575940631976023	ME	ACH
720575940631976403	ME	ACH
720575940631976466	ME	ACH
720575940631976544	IPS.GNG	ACH
720575940631976729	LH.SLP	ACH
720575940631976978	ME	GABA
720575940631977035	ME.LO	GLUT
720575940631977283	ME	GABA
720575940631977490	ME	GLUT
720575940631977785	ME	ACH
720575940631977803	LO	GLUT
720575940631978041	ME	ACH
720575940631978071	SLP	GLUT
720575940631978287	LH.SIP	ACH
720575940631978592	AVLP	ACH
720575940631978856	ME	GABA
720575940631978956	AL	GABA
720575940631979587	ME	GABA
720575940631979857	ME	ACH
720575940631980103	ME.LO	ACH
720575940631980136	LO.LOP	ACH
720575940631980172	LO.LOP	ACH
720575940631981624	LO.LOP	ACH
720575940631981964	ME	GABA
720575940631982095	ME.LO	ACH
720575940631982167	ME	ACH
720575940631982679	ME	ACH
720575940631982929	AOTU	ACH
720575940631982952	GNG.VES	ACH
720575940631983185	AOTU	ACH
720575940631983277	FB	ACH
720575940631983435	LO	GABA
720575940631983464	GNG.PRW	GABA
720575940631983813	ME.LO	GLUT
720575940631983959	LA	ACH
720575940631984170	LOP	ACH
720575940631984610	SPS	GLUT
720575940631984963	ME	GABA
720575940631985069	AVLP	ACH
720575940631985093	ME	ACH
720575940631985349	IPS.LOP	ACH
720575940631985495	ME	ACH
720575940631985751	SPS.WED	ACH
720575940631985938	ME	ACH
720575940631986007	LOP	GLUT
720575940631986499	AL	ACH
720575940631987364	GNG	ACH
720575940631987474	LOP.PLP	ACH
720575940631987852	ME	ACH
720575940631988179	GNG	ACH
720575940631988537	LO	ACH
720575940631988803	ME.LO	ACH
720575940631989049	ME	ACH
720575940631989063	ME	ACH
720575940631989189	ME	GLUT
720575940631989335	LOP.PLP	ACH
720575940631989352	GNG	GABA
720575940631989473	SMP	ACH
720575940631989591	SPS.ICL	GABA
720575940631989817	GNG	ACH
720575940631989841	CRE	GLUT
720575940631989924	ME	GLUT
720575940631990103	ME	GABA
720575940631990287	LOP	GABA
720575940631990343	CRE.SMP	GABA
720575940631990359	PB	GLUT
720575940631990859	LA	ACH
720575940631991082	VES	GLUT
720575940631991266	SMP	GABA
720575940631991476	LO.LOP	ACH
720575940631991507	FB	ACH
720575940631991749	ME.LOP	ACH
720575940631991879	MB_CA.MB_ML	ACH
720575940631992005	LOP.LO	ACH
720575940631992082	LOP	GLUT
720575940631992391	SLP.SMP	ACH
720575940631992623	LO.LOP	ACH
720575940631992888	ME.LO	ACH
720575940631993159	SMP	ACH
720575940631993299	GNG	ACH
720575940631993415	FLA.SMP	ACH
720575940631993555	AOTU.CRE	ACH
720575940631994193	LO.LOP	ACH
720575940631994386	ME	GABA
720575940631994439	MB_CA.MB_ML	ACH
720575940631994728	GNG	GABA
720575940631994911	LH.SLP	ACH
720575940631995167	SLP	ACH
720575940631995178	ME	GLUT
720575940631996108	AVLP	ACH
720575940631996714	ME	ACH
720575940631996739	ME.LO	ACH
720575940631997032	GNG	ACH
720575940631997068	AL	ACH
720575940631997101	SMP.CRE	GLUT
720575940631997381	ME	ACH
720575940631997455	LO	ACH
720575940631997752	ME.LO	ACH
720575940631997767	SLP.ICL	ACH
720575940631998023	MB_CA.MB_VL	ACH
720575940631998405	SLP.SIP	GLUT
720575940631998511	AL	ACH
720575940631998520	ME	ACH
720575940631998787	LOP.LO	ACH
720575940631998795	LA	ACH
720575940631999080	GNG	GLUT
720575940631999685	LOP.IPS	ACH
720575940631999951	ME.LOP	ACH
720575940631999955	GNG	ACH
720575940631999970	GNG	ACH
720575940632000274	ME	ACH
720575940632000331	ME	GABA
720575940632000685	SMP	GLUT
720575940632000993	AL	GABA
720575940632001080	ME	GLUT
720575940632001593	ME	ACH
720575940632001607	MB_CA.MB_ML	ACH
720575940632001640	GNG	GABA
720575940632001733	ME	ACH
720575940632001849	ME.LO	ACH
720575940632001989	LO	GLUT
720575940632002017	GNG	ACH
720575940632002602	SMP.IB	GLUT
720575940632002616	ME	GABA
720575940632002641	ME	ACH
720575940632003129	ME	GLUT
720575940632003176	ME	ACH
720575940632003279	ME	GABA
720575940632003409	MB_CA.MB_ML	ACH
720575940632003640	ME	GLUT
720575940632003907	ME.LOP	ACH
720575940632004549	PLP	ACH
720575940632005061	LO.PLP	ACH
720575940632005068	ME	GLUT
720575940632005177	ME.LO	ACH
720575940632005195	LO.PVLP	ACH
720575940632005573	LO	ACH
720575940632005674	ME	GLUT
720575940632005736	ME.LO	ACH
720575940632006248	ME	ACH
720575940632006284	ME.LO	ACH
720575940632006481	MB_CA.MB_PED	ACH
720575940632007224	LO.LOP	ACH
720575940632007844	IPS	ACH
720575940632007860	ME.LOP	ACH
720575940632007887	ME	GABA
720575940632007954	LOP	GLUT
720575940632007967	PVLP	GABA
720575940632007983	AL	GABA
720575940632007992	ME	ACH
720575940632008007	ME.LOP	ACH
720575940632008109	PVLP.AVLP	GABA
720575940632008531	AVLP	ACH
720575940632008877	LH.SLP	ACH
720575940632008978	ME.LOP	ACH
720575940632009007	ME.LOP	ACH
720575940632009067	ME	GABA
720575940632009167	LO.PVLP	ACH
720575940632009261	WED.PLP	GABA
720575940632009356	SCL.MB_PED	ACH
720575940632009784	GNG.SLP	ACH
720575940632009908	ME.LOP	ACH
720575940632010321	ME.LO	ACH
720575940632010538	ME.LO	ACH
720575940632010567	MB_CA.MB_ML	ACH
720575940632011050	ME.LO	ACH
720575940632011091	AVLP	GABA
720575940632011420	AVLP.ICL	ACH
720575940632011576	ME	GABA
720575940632011601	ME	ACH
720575940632012074	ME	ACH
720575940632012136	ME.LO	ACH
720575940632012243	FLA	GABA
720575940632012513	LO	GABA
720575940632013387	AVLP	ACH
720575940632013610	LO.PLP	ACH
720575940632013643	LA	ACH
720575940632013724	AVLP.SIP	GABA
720575940632014284	AL	ACH
720575940632014383	LH.AVLP	ACH
720575940632014411	LO	GABA
720575940632014607	ME	GLUT
720575940632014673	ME.LO	ACH
720575940632014696	ME	ACH
720575940632015171	ME.LO	ACH
720575940632015427	ME.LOP	ACH
720575940632015673	ME.LO	ACH
720575940632015699	AVLP	GABA
720575940632015890	ME	GABA
720575940632015914	AVLP	ACH
720575940632016175	ME.LO	ACH
720575940632016911	ME	GABA
720575940632016943	GNG	ACH
720575940632017121	IB	GLUT
720575940632017208	ME.LO	ACH
720575940632017548	ME.LO	ACH
720575940632018515	AOTU	GABA
720575940632019247	MB_CA.CRE	ACH
720575940632019816	LO	GABA
720575940632020428	SAD	GLUT
720575940632020767	ICL.IB	ACH
720575940632021096	LO.PVLP	ACH
720575940632021290	ME	GABA
720575940632021775	LA	ACH
720575940632021835	LA	ACH
720575940632021867	ME	ACH
720575940632021900	ME.LO	ACH
720575940632022570	ME	GABA
720575940632022802	LO	GLUT
720575940632022888	AMMC.SAD	ACH
720575940632023341	LH.SLP	ACH
720575940632023353	ME	GABA
720575940632024109	LOP.PLP	ACH
720575940632025036	ME.LOP	ACH
720575940632025913	ME	GLUT
720575940632025939	ME	ACH
720575940632026078	ME	GLUT
720575940632026642	ME	GLUT
720575940632026681	ME.LO	ACH
720575940632026764	ME	GABA
720575940632026937	ME	GABA
720575940632027449	LO.PVLP	ACH
720575940632027473	SLP	ACH
720575940632027666	ME	GABA
720575940632027729	LO.LOP	ACH
720575940632027975	AVLP.IPS	ACH
720575940632028175	ME.LO	GLUT
720575940632028216	GNG	GABA
720575940632028264	ME.LO	ACH
720575940632028743	SMP.CRE	GLUT
720575940632029032	ME	ACH
720575940632029241	ME	ACH
720575940632029496	GNG	GLUT
720575940632030008	GNG	GABA
720575940632030412	MB_CA.MB_ML	ACH
720575940632030884	LO	ACH
720575940632031250	LO	GLUT
720575940632031372	MB_CA.MB_ML	ACH
720575940632031544	ME	GABA
720575940632031559	ME	ACH
720575940632031592	LO	ACH
720575940632032204	GNG	GABA
720575940632032460	SPS.IPS	GABA
720575940632032652	AL.LH	GABA
720575940632033197	ME	ACH
720575940632033298	LO.LOP	ACH
720575940632033361	GNG	GABA
720575940632033593	ME.LO	ACH
720575940632033709	SMP	GLUT
720575940632033996	LO.LOP	ACH
720575940632033999	ME	ACH
720575940632034255	ME	GLUT
720575940632034360	ME	ACH
720575940632034385	LO	ACH
720575940632034627	ME	GABA
720575940632034700	MB_CA.MB_ML	ACH
720575940632034724	ME	ACH
720575940632035117	SCL.ICL	GLUT
720575940632035385	ME.LO	ACH
720575940632035882	ME.AOTU	ACH
720575940632036152	ME.LO	ACH
720575940632036427	ME	GABA
720575940632036492	LH.SLP	ACH
720575940632036920	ME	GLUT
720575940632036931	ME.LO	ACH
720575940632037327	ME.LA	ACH
720575940632037418	LA	GLUT
720575940632038095	ME	ACH
720575940632038219	LA	ACH
720575940632039138	ME.LO	ACH
720575940632039186	LOP	GLUT
720575940632039213	ME.LO	ACH
720575940632040652	AVLP	ACH
720575940632040911	ME	ACH
720575940632041043	AL	ACH
720575940632041423	LOP	GABA
720575940632041676	IPS.SAD	GLUT
720575940632041935	ME	GABA
720575940632042031	ME.LOP	ACH
720575940632042065	LO.PLP	GLUT
720575940632042148	VES.SMP	GABA
720575940632042447	ME.LO	ACH
720575940632042827	LO	ACH
720575940632042959	LO	ACH
720575940632043215	LO.LOP	ACH
720575940632043320	AMMC.SAD	ACH
720575940632043368	ME	ACH
720575940632043535	ME.LO	ACH
720575940632043576	GNG	GABA
720575940632044172	SAD	ACH
720575940632044562	LOP	GLUT
720575940632045263	ME	GABA
720575940632045586	ME	ACH
720575940632045635	ME	GLUT
720575940632045741	ME	GABA
720575940632045839	GNG	ACH
720575940632045891	ME	GABA
720575940632046509	ME	GABA
720575940632046540	ICL.AOTU	ACH
720575940632046659	ME.LO	ACH
720575940632047658	LA	GLUT
720575940632047661	ME.LO	ACH
720575940632047697	ME.LO	ACH
720575940632047890	GNG	ACH
720575940632048780	ME.LOP	ACH
720575940632048804	SLP.SMP	ACH
720575940632049804	ME.LOP	ACH
720575940632049935	PB	GLUT
720575940632050232	ME	ACH
720575940632050450	LO	GLUT
720575940632050703	LA	GLUT
720575940632050895	ME	GLUT
720575940632052194	LO.PLP	ACH
720575940632052299	ME.LO	ACH
720575940632052537	ME	GABA
720575940632052687	LO.PVLP	ACH
720575940632052792	ME.LO	ACH
720575940632052876	ME.LO	GLUT
720575940632053571	ME	ACH
720575940632054073	ME.LO	GLUT
720575940632054546	LA.ME	GABA
720575940632054840	ME.LO	ACH
720575940632055010	ME	ACH
720575940632055311	LA	ACH
720575940632055363	LO	ACH
720575940632055759	ME	ACH
720575940632055850	ME.LO	ACH
720575940632055912	ME	ACH
720575940632056033	AVLP	ACH
720575940632056079	LA	GLUT
720575940632056338	LO	GLUT
720575940632056460	ME.LO	ACH
720575940632056857	AVLP	ACH
720575940632056913	PLP.CRE	GLUT
720575940632057400	ME	ACH
720575940632057425	ME.LOP	ACH
720575940632057570	GNG	ACH
720575940632057923	LO	ACH
720575940632058063	ME	GABA
720575940632058179	LO	ACH
720575940632059192	ME	ACH
720575940632059193	CRE	GLUT
720575940632059309	SAD.SCL	ACH
720575940632059532	ME	GABA
720575940632059673	FB	ACH
720575940632060216	ME.LO	ACH
720575940632060264	ME	GLUT
720575940632060434	ME.LO	ACH
720575940632060497	ME	GABA
720575940632060641	MB_CA.MB_VL	ACH
720575940632060714	ME	GLUT
720575940632060946	LA.ME	GABA
720575940632061240	ME.LO	ACH
720575940632061255	ME.LO	ACH
720575940632061711	ME.LO	ACH
720575940632061800	ME.LO	ACH
720575940632062056	ME.LO	GLUT
720575940632062372	LO.LOP	ACH
720575940632062520	ME.LO	ACH
720575940632062931	IPS	GLUT
720575940632063043	LO.LOP	ACH
720575940632063116	ME.LO	ACH
720575940632063289	ME	GABA
720575940632063396	AL	ACH
720575940632063801	ME	GABA
720575940632064331	ME.LO	ACH
720575940632064652	ME	GLUT
720575940632064824	ME	ACH
720575940632065066	ME	GLUT
720575940632065164	LH.SMP	ACH
720575940632065231	ME	ACH
720575940632065384	ME	ACH
720575940632065640	ME	ACH
720575940632065839	ME.LO	ACH
720575940632066664	LO.LOP	ACH
720575940632066834	ME.LO	ACH
720575940632067176	ME.LO	ACH
720575940632067665	ME.LOP	ACH
720575940632068044	LA	ACH
720575940632068141	AVLP	ACH
720575940632068383	MB_CA.MB_VL	ACH
720575940632068456	ME.LO	ACH
720575940632068623	LO.LOP	ACH
720575940632068815	ME	GLUT
720575940632069224	ME	GABA
720575940632069650	ME.LO	ACH
720575940632069657	ME	GABA
720575940632069944	ME	ACH
720575940632070095	LA	ACH
720575940632070284	ME.LOP	ACH
720575940632070308	LO	GLUT
720575940632070370	PVLP.SCL	ACH
720575940632070829	ME	ACH
720575940632071505	ME	GABA
720575940632072147	LO	ACH
720575940632072259	ME.LO	ACH
720575940632072296	ME	ACH
720575940632072722	ME.LOP	ACH
720575940632072729	ME	ACH
720575940632073291	LA	ACH
720575940632073356	LH.SLP	ACH
720575940632073612	ME	ACH
720575940632074255	LA	ACH
720575940632074521	FB	ACH
720575940632074553	ME	ACH
720575940632074669	ME.LOP	ACH
720575940632075368	ME.LO	ACH
720575940632075724	ME	GABA
720575940632075857	ME	ACH
720575940632076089	ME	GLUT
720575940632076648	LO	ACH
720575940632076751	ME	GLUT
720575940632077007	ME.LO	ACH
720575940632077081	MB_CA.MB_VL	ACH
720575940632077127	MB_CA.MB_ML	ACH
720575940632077368	ME	ACH
720575940632077842	ME	ACH
720575940632077899	IPS.AOTU	ACH
720575940632077964	ME	GLUT
720575940632078220	ME.LOP	ACH
720575940632078667	ME	GABA
720575940632078873	PRW	ACH
720575940632078905	ME.LO	ACH
720575940632078929	MB_CA.MB_VL	ACH
720575940632079431	ME.LOP	ACH
720575940632079540	ME.LOP	ACH
720575940632079756	ME.LO	ACH
720575940632079943	LAL	GABA
720575940632080146	LO.PVLP	ACH
720575940632080170	ME.LO	ACH
720575940632080268	LH.SLP	ACH
720575940632080429	SMP	ACH
720575940632080591	ME	GABA
720575940632080671	GNG	ACH
720575940632080952	ME.LO	ACH
720575940632080977	PLP.AVLP	ACH
720575940632081036	SLP	GLUT
720575940632081316	LO.LOP	ACH
720575940632081439	GNG	SER
720575940632081479	MB_CA.MB_ML	ACH
720575940632082001	ME	ACH
720575940632082060	ME.LO	ACH
720575940632082703	LA	ACH
720575940632082895	CRE.SMP	GABA
720575940632083474	LO	GLUT
720575940632083730	ME	ACH
720575940632084072	ME	GABA
720575940632084141	SAD.AVLP	GABA
720575940632084271	ME	ACH
720575940632084705	AMMC.AVLP	ACH
720575940632085034	ME.LO	ACH
720575940632085048	LO.LOP	ACH
720575940632085063	ME	GABA
720575940632085218	ME	ACH
720575940632085549	AVLP	ACH
720575940632085816	LO	ACH
720575940632085900	ME.AOTU	ACH
720575940632086120	ME.LO	ACH
720575940632086242	ME.LO	ACH
720575940632086343	ME.LOP	ACH
720575940632086498	ME.LO	ACH
720575940632086573	LO	ACH
720575940632086599	AVLP.ICL	ACH
720575940632086865	MB_CA.MB_ML	ACH
720575940632086888	ME	ACH
720575940632087367	LA.ME	ACH
720575940632087875	ME	GLUT
720575940632087948	ME.LOP	ACH
720575940632088204	LO	GLUT
720575940632088401	ME	GABA
720575940632088527	ME	GLUT
720575940632088601	AVLP	ACH
720575940632088857	FB	GLUT
720575940632088907	LA	ACH
720575940632089192	ME	GABA
720575940632089807	ME	GLUT
720575940632089887	GNG.SPS	ACH
720575940632090130	LA	ACH
720575940632090383	LA	ACH
720575940632090435	ME	ACH
720575940632090443	LA	GLUT
720575940632091192	ME	GABA
720575940632091203	ME.LOP	ACH
720575940632091217	ME.LO	ACH
720575940632091300	CRE.SIP	ACH
720575940632091812	LO.LOP	ACH
720575940632091929	FB	ACH
720575940632091951	AL	ACH
720575940632092227	LOP	GLUT
720575940632092300	ME	GLUT
720575940632092367	ME	ACH
720575940632092985	ME	GLUT
720575940632093068	LO.LOP	ACH
720575940632093288	ME.LO	ACH
720575940632093324	ME	GLUT
720575940632093544	ME	GLUT
720575940632093800	LO.AVLP	ACH
720575940632094415	AL	GLUT
720575940632094776	ME.LO	ACH
720575940632094824	ME	ACH
720575940632095299	ME	GLUT
720575940632095313	LO.LOP	ACH
720575940632095628	SCL.SMP	GLUT
720575940632095695	LO.PVLP	ACH
720575940632096042	LO.LOP	ACH
720575940632096583	ME.LO	ACH
720575940632097554	LO.SPS	ACH
720575940632097603	ME	GLUT
720575940632097965	FB	ACH
720575940632098204	LH.SLP	GLUT
720575940632098375	MB_CA.MB_ML	ACH
720575940632098444	SLP	ACH
720575940632098607	ME.LO	ACH
720575940632099176	ME.LO	GLUT
720575940632099212	LH	GLUT
720575940632099897	ME.PLP	ACH
720575940632100394	LA	ACH
720575940632100683	ME	GABA
720575940632101583	IPS	GLUT
720575940632101839	LOP	GLUT
720575940632101906	LA	ACH
720575940632102028	ME	GLUT
720575940632102284	LH	GLUT
720575940632102442	ME	GABA
720575940632102481	ME	GABA
720575940632102564	AVLP	ACH
720575940632102607	AOTU	GABA
720575940632103251	LO.AOTU	ACH
720575940632103480	ME	GLUT
720575940632103499	ME.LO	ACH
720575940632103711	LO.LOP	ACH
720575940632103978	ME	ACH
720575940632104519	ME.LOP	ACH
720575940632104751	AVLP	GABA
720575940632105100	GNG	ACH
720575940632105291	ME.LO	ACH
720575940632105785	ME	GABA
720575940632105809	MB_CA.MB_ML	ACH
720575940632106959	ME	GABA
720575940632107033	ME	ACH
720575940632107091	AVLP	ACH
720575940632107335	SIP.MB_VL	DA
720575940632107567	ME	ACH
720575940632107676	SLP.SMP	ACH
720575940632107940	GNG	ACH
720575940632108205	AL	ACH
720575940632108257	LO.PVLP	ACH
720575940632108306	LOP.LO	GLUT
720575940632108586	ME	GLUT
720575940632108751	ME	GABA
720575940632109775	AVLP.SLP	ACH
720575940632109842	LA	GABA
720575940632109855	LO.LOP	ACH
720575940632110287	ME	GABA
720575940632110354	ME	GLUT
720575940632110392	ME	ACH
720575940632110543	ME.LOP	ACH
720575940632110637	AL	SER
720575940632110799	LO.PLP	ACH
720575940632111311	LO.LOP	ACH
720575940632111780	MB_CA.MB_ML	ACH
720575940632111976	ME	GLUT
720575940632112211	LO.LOP	ACH
720575940632112429	FLA.GNG	SER
720575940632113359	LOP.LO	ACH
720575940632113439	ME	ACH
720575940632113682	ME	GABA
720575940632113706	ME.LO	ACH
720575940632113747	ME	GABA
720575940632113871	LH	GLUT
720575940632114191	ME.LOP	ACH
720575940632114658	MB_CA.MB_ML	ACH
720575940632114755	ME	GLUT
720575940632115247	MB_CA.MB_ML	ACH
720575940632115256	ME.LO	ACH
720575940632115527	ME	GABA
720575940632115730	ME.LO	ACH
720575940632115983	ME	GLUT
720575940632116035	ME.LO	ACH
720575940632116108	ME.LO	ACH
720575940632116388	ME.LOP	ACH
720575940632116803	ME.LO	ACH
720575940632116807	LO.LOP	ACH
720575940632116943	AVLP.GNG	GLUT
720575940632117711	PLP	ACH
720575940632117775	ME.LO	ACH
720575940632118156	GNG	ACH
720575940632118189	LO	ACH
720575940632118479	AVLP	ACH
720575940632118585	ME.LO	ACH
720575940632118668	ME.LO	ACH
720575940632118802	LA	ACH
720575940632120338	LA	ACH
720575940632120632	ME.LOP	ACH
720575940632121145	ME	GLUT
720575940632121359	LA	ACH
720575940632121551	ME.LO	GLUT
720575940632122252	ME	GLUT
720575940632122425	ME	ACH
720575940632122443	ME	ACH
720575940632122464	SAD.WED	ACH
720575940632122681	ME	ACH
720575940632122947	ME	GLUT
720575940632123439	MB_CA.MB_ML	ACH
720575940632123695	MB_CA.MB_ML	ACH
720575940632123979	LA	ACH
720575940632124975	LO.LOP	ACH
720575940632125135	AOTU	ACH
720575940632125154	AOTU	ACH
720575940632125240	ME	GABA
720575940632125251	ME.LO	ACH
720575940632125259	LA	ACH
720575940632125496	ME	ACH
720575940632125521	ME.LOP	ACH
720575940632125753	ME	GLUT
720575940632126008	ME	ACH
720575940632126264	ME	ACH
720575940632126412	GNG	GABA
720575940632126506	ME.PLP	ACH
720575940632126860	LAL	DA
720575940632127250	LA	ACH
720575940632127307	ME	GABA
720575940632128018	ME	GLUT
720575940632128908	AL	ACH
720575940632129295	ME	ACH
720575940632129551	LA	ACH
720575940632129848	LO.PVLP	ACH
720575940632130361	ME	ACH
720575940632131403	ME.LO	ACH
720575940632131740	LH.SLP	GLUT
720575940632131887	SMP	ACH
720575940632131921	ME	GLUT
720575940632132664	ME	ACH
