neuron1	neuron2	score
720575941392956420	720575940636167416	0.710917
720575941432564695	720575940621033808	0.712167
720575941505482917	720575940604479590	0.718393
720575941554673306	720575940612677142	0.721336
720575941442136155	720575940628695043	0.725013
720575941437247532	720575940623696647	0.722323
720575941606873197	720575940628933419	0.685981
720575941507938910	720575940633816857	0.718114
720575941572644766	720575940609551826	0.760319
720575941685802735	720575940627954375	0.719459
720575941656678424	720575940604479590	0.735734
720575941644133025	720575940630828485	0.719136
720575941657825816	720575940619251416	0.717197
720575941571989662	720575940631095087	0.741371
720575941663689340	720575940628903980	0.728766
720575941499027273	720575940604542176	0.721786
720575941670655399	720575940624687850	0.735805
720575941610616553	720575940630738463	0.709147
720575941574347771	720575940628572815	0.712498
720575941590074167	720575940631688808	0.701774
720575941411879023	720575940630684943	0.72538
720575941440478399	720575940631118610	0.724933
720575941479497155	720575940627954375	0.682011
720575941539134962	720575940627954375	0.718222
720575941563366290	720575940625185613	0.747903
720575941468977419	720575940619200960	0.710556
720575941507765121	720575940631916601	0.758883
720575941595817605	720575940609027523	0.719651
720575941536460481	720575940622182569	0.728449
720575941575595919	720575940632186276	0.68905
720575941515880035	720575940614768168	0.747606
720575941689846424	720575940625128067	0.744943
720575941477733738	720575940631118610	0.723215
720575941505574213	720575940619695750	0.814903
720575941513412867	720575940609183950	0.736978
720575941576777576	720575940609906244	0.718365
720575941502227595	720575940613754527	0.697636
720575941612273766	720575940622296573	0.681353
720575941533800792	720575940610901930	0.710946
720575941551621375	720575940625470266	0.655767
720575941521963595	720575940604518944	0.739198
720575941411753327	720575940619401563	0.610705
720575941475541825	720575940610453427	0.705785
720575941494611070	720575940623290603	0.67853
720575941568586234	720575940615629149	0.749113
720575941584141151	720575940611468185	0.748274
720575941518057644	720575940644038180	0.76651
720575941634397627	720575940612453522	0.729216
720575941512674883	720575940625528638	0.712142
720575941515802467	720575940628467611	0.72478
720575941439150683	720575940612453522	0.719613
720575941687944822	720575940631299923	0.745051
720575941472363818	720575940626137895	0.70817
720575941639590687	720575940618153153	0.703429
720575941507403077	720575940629117566	0.733919
720575941477538154	720575940614886331	0.727546
720575941574840585	720575940637330142	0.720058
720575941612204973	720575940630799059	0.701238
720575941482863869	720575940617604165	0.730064
720575941578746705	720575940618153153	0.695506
720575941436291360	720575940632028743	0.731964
720575941482474694	720575940622667498	0.730834
720575941435342734	720575940629471196	0.727529
720575941490669109	720575940625962172	0.71413
720575941524776217	720575940611810531	0.719268
720575941614073619	720575940633528801	0.71692
720575941441745755	720575940620171892	0.726536
720575941572142331	720575940615840980	0.784118
720575941565800551	720575940661264513	0.789108
720575941471093003	720575940626382076	0.756135
720575941430931671	720575940627236264	0.760425
720575941595494949	720575940621018560	0.707587
720575941504049090	720575940625473369	0.775635
720575941574952969	720575940617884244	0.718657
720575941483972026	720575940609937476	0.711838
720575941730126635	720575940636053678	0.70777
720575941457939615	720575940629744599	0.712888
720575941480644550	720575940614465478	0.702813
720575941507646277	720575940655844257	0.75068
720575941690291096	720575940620228006	0.768911
720575941489642805	720575940617503837	0.753266
720575941633125536	720575940615840980	0.731475
720575941555423972	720575940634166423	0.773618
720575941506238487	720575940625861660	0.714917
720575941547615624	720575940616730251	0.75835
720575941631250412	720575940626024264	0.796228
720575941579405557	720575940632358175	0.784876
720575941477409130	720575940609847394	0.78087
720575941508543522	720575940625969064	0.760706
720575941651215633	720575940619560606	0.737101
720575941438579730	720575940636077919	0.735118
720575941439366747	720575940615687380	0.722003
720575941456844013	720575940631501779	0.777165
720575941691300760	720575940605073342	0.740583
720575941468839389	720575940643339976	0.656411
720575941563890998	720575940612585011	0.766145
720575941564084736	720575940620028513	0.67218
720575941439595071	720575940610894450	0.711342
720575941530506936	720575940619647168	0.740152
720575941563071495	720575940637393215	0.744983
720575941440599381	720575940614154786	0.711919
720575941392458646	720575940621956317	0.808404
720575941642522469	720575940616231252	0.775612
720575941640756255	720575940620220698	0.72838
720575941507113506	720575940617508838	0.711417
720575941529257348	720575940625273475	0.74175
720575941659244368	720575940621234347	0.73327
720575941700779226	720575940628530487	0.791593
720575941662467708	720575940614413106	0.767049
720575941656503376	720575940623228967	0.719987
720575941535798042	720575940631991082	0.717045
720575941545693064	720575940619989765	0.74539
720575941629774374	720575940620220698	0.747662
720575941535855041	720575940637906803	0.713734
720575941413514132	720575940610810482	0.730128
720575941686062092	720575940612852898	0.757625
720575941353195312	720575940620658267	0.728346
720575941595087911	720575940636311130	0.763397
720575941567274740	720575940612869269	0.731315
720575941410305135	720575940626666857	0.764639
720575941551250055	720575940629343196	0.769168
720575941559666414	720575940616131670	0.790994
720575941625998747	720575940633850579	0.718644
720575941688062070	720575940621365012	0.761998
720575941540487629	720575940627572484	0.731279
720575941461628173	720575940638440819	0.802472
720575941439682783	720575940621478358	0.758919
720575941548598920	720575940617934576	0.750599
720575941573537288	720575940629846841	0.765539
720575941519591896	720575940646518382	0.706228
720575941652135445	720575940615526978	0.727454
720575941671595687	720575940622828780	0.737807
720575941580325713	720575940624307518	0.76868
720575941507874082	720575940627269562	0.801875
720575941515893859	720575940609002360	0.798498
720575941642514021	720575940641981600	0.717287
720575941538600085	720575940624802435	0.724617
720575941629766182	720575940628928772	0.792073
720575941513463116	720575940623807672	0.717997
720575941459246788	720575940617494232	0.726735
720575941668606707	720575940630520314	0.723604
720575941668824743	720575940627281594	0.75305
720575941454307635	720575940619905404	0.771257
720575941564172391	720575940619253869	0.743133
720575941516862680	720575940627269562	0.779561
720575941450242141	720575940641148405	0.732899
720575941543849577	720575940614837222	0.743065
720575941598205481	720575940615650009	0.7471
720575941593068584	720575940635632023	0.706542
720575941539298709	720575940618984475	0.749151
720575941593499249	720575940630973779	0.74038
720575941539274645	720575940628802632	0.796765
720575941488160464	720575940634360056	0.752006
720575941571540638	720575940629139708	0.762843
720575941606929261	720575940652083190	0.744262
720575941563207575	720575940619253869	0.738539
720575941527009869	720575940644541600	0.721908
720575941631300539	720575940623430621	0.71106
720575941564775175	720575940611102469	0.740077
720575941540170365	720575940630199759	0.707674
720575941544304233	720575940624863516	0.72697
720575941474768433	720575940630590255	0.704593
720575941558468644	720575940610860250	0.715378
720575941493247408	720575940609183950	0.764834
720575941453508265	720575940622913260	0.711252
720575941565813655	720575940610384082	0.740028
720575941632492485	720575940630273444	0.743912
720575941496056704	720575940630447175	0.771243
720575941427006036	720575940643064224	0.721604
720575941449643357	720575940627517442	0.795993
720575941595476005	720575940629965506	0.730554
720575941478775715	720575940618197840	0.784686
720575941611967974	720575940618612253	0.72299
720575941515736419	720575940616884225	0.713448
720575941515339587	720575940607013897	0.764411
720575941632367852	720575940618197840	0.776491
720575941529274296	720575940616907062	0.746869
720575941730621483	720575940614123570	0.73695
720575941393193366	720575940635852766	0.763263
720575941662557240	720575940624427704	0.759812
720575941474899242	720575940613441320	0.699082
720575941615345621	720575940610776900	0.773649
720575941465552918	720575940623807932	0.747749
720575941477606964	720575940627517442	0.781979
720575941539238130	720575940618428480	0.73378
720575941431093262	720575940609183950	0.73873
720575941484443714	720575940619401563	0.702156
720575941430114991	720575940621384212	0.721609
720575941552896574	720575940618463960	0.697933
720575941523208183	720575940621388947	0.770933
720575941640149535	720575940610973413	0.630465
720575941469187703	720575940623046548	0.710889
720575941499672203	720575940634313071	0.688814
720575941557578148	720575940633615820	0.722141
720575941645062520	720575940625414666	0.75651
720575941623642267	720575940633303743	0.7153
720575941564026112	720575940628561155	0.714042
720575941526948196	720575940620156795	0.695003
720575941631226850	720575940623499957	0.712977
720575941567051258	720575940609183950	0.744331
720575941568820082	720575940626598233	0.784622
720575941548680308	720575940631372369	0.689188
720575941565601326	720575940607287305	0.706636
720575941685212655	720575940624784280	0.694944
720575941429729495	720575940608370866	0.756169
720575941562975656	720575940609183950	0.742418
720575941514640643	720575940628320515	0.768533
720575941628243257	720575940622727629	0.716995
720575941428525560	720575940622913260	0.715963
720575941631908549	720575940620058537	0.699968
720575941623687050	720575940609183950	0.71357
720575941530109413	720575940609183950	0.732495
720575941428636335	720575940609183950	0.707713
720575941523206135	720575940625964163	0.719767
720575941458975472	720575940612875560	0.748748
720575941438776620	720575940621947357	0.714238
720575941487990480	720575940622913260	0.701603
720575941624366332	720575940625720201	0.774877
720575941519137390	720575940646334852	0.727147
720575941448003860	720575940615330098	0.758218
720575941513753667	720575940633368171	0.712346
720575941471104320	720575940621947357	0.722218
720575941529222840	720575940625724803	0.761883
720575941604078777	720575940624943800	0.708334
